	speaker	language	proficiency	level
6212	hmkwvl	jawa bantul	reading	2
6213	hmkwvl	jawa bantul	reading	2
6214	hmkwvl	jawa bantul	reading	2
6215	hmkwvl	jawa bantul	reading	2
6216	hmkwvl	jawa bantul	reading	2
6217	hmkwvl	jawa bantul	reading	2
6218	hmkwvl	jawa bantul	reading	2
6219	hmkwvl	jawa bantul	reading	2
6220	hmkwvl	jawa bantul	reading	2
6221	hmkwvl	jawa bantul	reading	2
6222	hmkwvl	jawa bantul	reading	2
6223	gokdti	jawa ngoko yogyakarta	reading	2
6224	gokdti	jawa krama yogyakarta	reading	0
6225	gokdti	jawa inggil yogyakarta	reading	-1
6226	gokdti	jawa inggil yogyakarta	reading	-1
6227	gokdti	jawa inggil yogyakarta	reading	-1
6228	gokdti	jawa inggil yogyakarta	reading	-1
6229	gokdti	jawa inggil yogyakarta	reading	-1
6230	gokdti	jawa inggil yogyakarta	reading	-1
6231	gokdti	jawa inggil yogyakarta	reading	-1
6232	gokdti	jawa inggil yogyakarta	reading	-1
6233	gokdti	jawa inggil yogyakarta	reading	-1
6234	gokdti	jawa inggil yogyakarta	reading	-1
6235	gokdti	jawa inggil yogyakarta	reading	-1
6236	gokdti	jawa inggil yogyakarta	reading	-1
6237	adrrsg	jawa ngoko yogyakarta	reading	2
6238	adrrsg	jawa krama yogyakarta	reading	1
6239	adrrsg	jawa ngoko	reading	1
6240	adrrsg	krama	reading	1
6241	adrrsg	krama	reading	1
6242	adrrsg	krama	reading	1
6243	adrrsg	krama	reading	1
6244	adrrsg	krama	reading	1
6245	adrrsg	krama	reading	1
6246	adrrsg	krama	reading	1
6247	adrrsg	krama	reading	1
6248	adrrsg	krama	reading	1
6249	adrrsg	krama	reading	1
6250	adrrsg	krama	reading	1
6251	adrrsg	krama	reading	1
6252	qziqzc	ngoko jogja	reading	2
6253	qziqzc	krama alus	reading	0
6254	qziqzc	krama inggil	reading	0
6255	qziqzc	krama inggil	reading	0
6256	qziqzc	krama inggil	reading	0
6257	qziqzc	krama inggil	reading	0
6258	qziqzc	krama inggil	reading	0
6259	qziqzc	krama inggil	reading	0
6260	qziqzc	krama inggil	reading	0
6261	qziqzc	krama inggil	reading	0
6262	qziqzc	krama inggil	reading	0
6263	qziqzc	krama inggil	reading	0
6264	qziqzc	krama inggil	reading	0
6265	qziqzc	krama inggil	reading	0
6266	qvspzs	ngoko jawa timur	reading	2
6267	qvspzs	krama jawa timur	reading	0
6268	qvspzs	krama jogja	reading	-1
6269	qvspzs	krama jogja	reading	-1
6270	qvspzs	krama jogja	reading	-1
6271	qvspzs	krama jogja	reading	-1
6272	qvspzs	krama jogja	reading	-1
6273	qvspzs	krama jogja	reading	-1
6274	qvspzs	krama jogja	reading	-1
6275	qvspzs	krama jogja	reading	-1
6276	qvspzs	krama jogja	reading	-1
6277	qvspzs	krama jogja	reading	-1
6278	qvspzs	krama jogja	reading	-1
6279	qvspzs	krama jogja	reading	-1
6280	vggktu	tegal	reading	1
6281	vggktu	jawa	reading	1
6282	vggktu	indonesia	reading	2
6283	vggktu	inggris	reading	1
6284	vggktu	arab	reading	0
6285	vggktu	arab	reading	0
6286	vggktu	arab	reading	0
6287	vggktu	arab	reading	0
6288	vggktu	arab	reading	0
6289	vggktu	arab	reading	0
6290	vggktu	arab	reading	0
6291	vggktu	arab	reading	0
6292	vggktu	arab	reading	0
6293	vggktu	arab	reading	0
6294	vggktu	arab	reading	0
6295	gmaxrs	jawa	reading	1
6296	gmaxrs	indonesia	reading	1
6297	gmaxrs	inggris	reading	-1
6298	gmaxrs	inggris	reading	-1
6299	gmaxrs	inggris	reading	-1
6300	gmaxrs	inggris	reading	-1
6301	gmaxrs	inggris	reading	-1
6302	gmaxrs	inggris	reading	-1
6303	gmaxrs	inggris	reading	-1
6304	gmaxrs	inggris	reading	-1
6305	gmaxrs	inggris	reading	-1
6306	gmaxrs	inggris	reading	-1
6307	gmaxrs	inggris	reading	-1
6308	gmaxrs	inggris	reading	-1
6309	inuyjk	jawa magelang	reading	1
6310	inuyjk	jawa bantul	reading	2
6311	inuyjk	jawa bantul	reading	2
6312	inuyjk	jawa bantul	reading	2
6313	inuyjk	jawa bantul	reading	2
6314	inuyjk	jawa bantul	reading	2
6315	inuyjk	jawa bantul	reading	2
6316	inuyjk	jawa bantul	reading	2
6317	inuyjk	jawa bantul	reading	2
6318	inuyjk	jawa bantul	reading	2
6319	inuyjk	jawa bantul	reading	2
6320	inuyjk	jawa bantul	reading	2
6321	inuyjk	jawa bantul	reading	2
6322	inuyjk	jawa bantul	reading	2
6323	mtenqv	jawa	reading	-1
6324	mtenqv	perancis	reading	0
6325	mtenqv	indonesia	reading	1
6326	mtenqv	inggris	reading	-1
6327	mtenqv	inggris	reading	-1
6328	mtenqv	inggris	reading	-1
6329	mtenqv	inggris	reading	-1
6330	mtenqv	inggris	reading	-1
6331	mtenqv	inggris	reading	-1
6332	mtenqv	inggris	reading	-1
6333	mtenqv	inggris	reading	-1
6334	mtenqv	inggris	reading	-1
6335	mtenqv	inggris	reading	-1
6336	mtenqv	inggris	reading	-1
6337	nxypbq	jawa	reading	0
6338	nxypbq	jawa	reading	0
6339	nxypbq	jawa	reading	0
6340	nxypbq	jawa	reading	0
6341	nxypbq	jawa	reading	0
6342	nxypbq	jawa	reading	0
6343	nxypbq	jawa	reading	0
6344	nxypbq	jawa	reading	0
6345	nxypbq	jawa	reading	0
6346	nxypbq	jawa	reading	0
6347	nxypbq	jawa	reading	0
6348	nxypbq	jawa	reading	0
6349	nxypbq	jawa	reading	0
6350	nxypbq	jawa	reading	0
6351	zzktcz	indonesia	reading	1
6352	zzktcz	jawa jogja	reading	1
6353	zzktcz	inggris	reading	0
6354	zzktcz	jerman	reading	-1
6355	zzktcz	jerman	reading	-1
6356	zzktcz	jerman	reading	-1
6357	zzktcz	jerman	reading	-1
6358	zzktcz	jerman	reading	-1
6359	zzktcz	jerman	reading	-1
6360	zzktcz	jerman	reading	-1
6361	zzktcz	jerman	reading	-1
6362	zzktcz	jerman	reading	-1
6363	zzktcz	jerman	reading	-1
6364	zzktcz	jerman	reading	-1
6365	ytdbdu	jawa pati	reading	1
6366	ytdbdu	jawa yogyakarta	reading	1
6367	ytdbdu	inggris	reading	1
6368	ytdbdu	perancis	reading	0
6369	ytdbdu	perancis	reading	0
6370	ytdbdu	perancis	reading	0
6371	ytdbdu	perancis	reading	0
6372	ytdbdu	perancis	reading	0
6373	ytdbdu	perancis	reading	0
6374	ytdbdu	perancis	reading	0
6375	ytdbdu	perancis	reading	0
6376	ytdbdu	perancis	reading	0
6377	ytdbdu	perancis	reading	0
6378	ytdbdu	perancis	reading	0
6379	jddxuo	jawa mojokerto	reading	2
6380	jddxuo	jawa solo	reading	0
6381	jddxuo	jawa jogja	reading	1
6382	jddxuo	jawa jogja	reading	1
6383	jddxuo	jawa jogja	reading	1
6384	jddxuo	jawa jogja	reading	1
6385	jddxuo	jawa jogja	reading	1
6386	jddxuo	jawa jogja	reading	1
6387	jddxuo	jawa jogja	reading	1
6388	jddxuo	jawa jogja	reading	1
6389	jddxuo	jawa jogja	reading	1
6390	jddxuo	jawa jogja	reading	1
6391	jddxuo	jawa jogja	reading	1
6392	jddxuo	jawa jogja	reading	1
6393	uhdaqt	jawa	reading	1
6394	uhdaqt	indonesia	reading	1
6395	uhdaqt	inggris	reading	-1
6396	uhdaqt	perancis	reading	-2
6397	uhdaqt	perancis	reading	-2
6398	uhdaqt	perancis	reading	-2
6399	uhdaqt	perancis	reading	-2
6400	uhdaqt	perancis	reading	-2
6401	uhdaqt	perancis	reading	-2
6402	uhdaqt	perancis	reading	-2
6403	uhdaqt	perancis	reading	-2
6404	uhdaqt	perancis	reading	-2
6405	uhdaqt	perancis	reading	-2
6406	uhdaqt	perancis	reading	-2
6407	dzedbe	jawa	reading	0
6408	dzedbe	jogja	reading	0
6409	dzedbe	indonesia	reading	1
6410	dzedbe	indonesia	reading	1
6411	dzedbe	indonesia	reading	1
6412	dzedbe	indonesia	reading	1
6413	dzedbe	indonesia	reading	1
6414	dzedbe	indonesia	reading	1
6415	dzedbe	indonesia	reading	1
6416	dzedbe	indonesia	reading	1
6417	dzedbe	indonesia	reading	1
6418	dzedbe	indonesia	reading	1
6419	dzedbe	indonesia	reading	1
6420	dzedbe	indonesia	reading	1
6421	dzedbe	indonesia	reading	1
6422	zkwtsg	jawa ngoko	reading	2
6423	zkwtsg	jawa ngoko	reading	2
6424	zkwtsg	jawa ngoko	reading	2
6425	zkwtsg	jawa ngoko	reading	2
6426	zkwtsg	jawa ngoko	reading	2
6427	zkwtsg	jawa ngoko	reading	2
6428	zkwtsg	jawa ngoko	reading	2
6429	zkwtsg	jawa ngoko	reading	2
6430	zkwtsg	jawa ngoko	reading	2
6431	zkwtsg	jawa ngoko	reading	2
6432	zkwtsg	jawa ngoko	reading	2
6433	zkwtsg	jawa ngoko	reading	2
6434	zkwtsg	jawa ngoko	reading	2
6435	zkwtsg	jawa ngoko	reading	2
6436	xowfpw	jawa	reading	0
6437	xowfpw	indonesia	reading	1
6438	xowfpw	inggris	reading	-1
6439	xowfpw	jerman	reading	-1
6440	xowfpw	jerman	reading	-1
6441	xowfpw	jerman	reading	-1
6442	xowfpw	jerman	reading	-1
6443	xowfpw	jerman	reading	-1
6444	xowfpw	jerman	reading	-1
6445	xowfpw	jerman	reading	-1
6446	xowfpw	jerman	reading	-1
6447	xowfpw	jerman	reading	-1
6448	xowfpw	jerman	reading	-1
6449	xowfpw	jerman	reading	-1
6450	pmoehj	jawa	reading	2
6451	pmoehj	jawa	reading	2
6452	pmoehj	jawa	reading	2
6453	pmoehj	jawa	reading	2
6454	pmoehj	jawa	reading	2
6455	pmoehj	jawa	reading	2
6456	pmoehj	jawa	reading	2
6457	pmoehj	jawa	reading	2
6458	pmoehj	jawa	reading	2
6459	pmoehj	jawa	reading	2
6460	pmoehj	jawa	reading	2
6461	pmoehj	jawa	reading	2
6462	pmoehj	jawa	reading	2
6463	pmoehj	jawa	reading	2
6464	gpztzj	jawa ngapak	reading	2
6465	gpztzj	jawa krama	reading	1
6466	gpztzj	indonesia	reading	1
6467	gpztzj	arab	reading	1
6468	gpztzj	inggris	reading	1
6469	gpztzj	inggris	reading	1
6470	gpztzj	inggris	reading	1
6471	gpztzj	inggris	reading	1
6472	gpztzj	inggris	reading	1
6473	gpztzj	inggris	reading	1
6474	gpztzj	inggris	reading	1
6475	gpztzj	inggris	reading	1
6476	gpztzj	inggris	reading	1
6477	gpztzj	inggris	reading	1
6478	gpztzj	inggris	reading	1
6479	gbohvg	jawa	reading	2
6480	gbohvg	indonesia	reading	0
6481	gbohvg	indonesia	reading	0
6482	gbohvg	indonesia	reading	0
6483	gbohvg	indonesia	reading	0
6484	gbohvg	indonesia	reading	0
6485	gbohvg	indonesia	reading	0
6486	gbohvg	indonesia	reading	0
6487	gbohvg	indonesia	reading	0
6488	gbohvg	indonesia	reading	0
6489	gbohvg	indonesia	reading	0
6490	gbohvg	indonesia	reading	0
6491	gbohvg	indonesia	reading	0
6492	gbohvg	indonesia	reading	0
6493	rqopfd	jawa	reading	2
6494	rqopfd	indonesia	reading	2
6495	rqopfd	indonesia	reading	2
6496	rqopfd	indonesia	reading	2
6497	rqopfd	indonesia	reading	2
6498	rqopfd	indonesia	reading	2
6499	rqopfd	indonesia	reading	2
6500	rqopfd	indonesia	reading	2
6501	rqopfd	indonesia	reading	2
6502	rqopfd	indonesia	reading	2
6503	rqopfd	indonesia	reading	2
6504	rqopfd	indonesia	reading	2
6505	rqopfd	indonesia	reading	2
6506	rqopfd	indonesia	reading	2
6507	clqkap	indonesia	reading	2
6508	clqkap	inggris	reading	0
6509	clqkap	jawa	reading	2
6510	clqkap	perancis	reading	-1
6511	clqkap	perancis	reading	-1
6512	clqkap	perancis	reading	-1
6513	clqkap	perancis	reading	-1
6514	clqkap	perancis	reading	-1
6515	clqkap	perancis	reading	-1
6516	clqkap	perancis	reading	-1
6517	clqkap	perancis	reading	-1
6518	clqkap	perancis	reading	-1
6519	clqkap	perancis	reading	-1
6520	clqkap	perancis	reading	-1
6521	xubkxa	jawa	reading	2
6522	xubkxa	indonesia	reading	2
6523	xubkxa	inggris	reading	-1
6524	xubkxa	inggris	reading	-1
6525	xubkxa	inggris	reading	-1
6526	xubkxa	inggris	reading	-1
6527	xubkxa	inggris	reading	-1
6528	xubkxa	inggris	reading	-1
6529	xubkxa	inggris	reading	-1
6530	xubkxa	inggris	reading	-1
6531	xubkxa	inggris	reading	-1
6532	xubkxa	inggris	reading	-1
6533	xubkxa	inggris	reading	-1
6534	xubkxa	inggris	reading	-1
6535	hltahj	inggris	reading	-1
6536	hltahj	inggris	reading	-1
6537	hltahj	inggris	reading	-1
6538	hltahj	inggris	reading	-1
6539	hltahj	inggris	reading	-1
6540	hltahj	inggris	reading	-1
6541	hltahj	inggris	reading	-1
6542	hltahj	inggris	reading	-1
6543	hltahj	inggris	reading	-1
6544	hltahj	inggris	reading	-1
6545	hltahj	inggris	reading	-1
6546	hltahj	inggris	reading	-1
6547	hltahj	inggris	reading	-1
6548	hltahj	inggris	reading	-1
6549	ykdhws	indonesia	reading	2
6550	ykdhws	jawa	reading	0
6551	ykdhws	inggris	reading	0
6552	ykdhws	arab	reading	0
6553	ykdhws	arab	reading	0
6554	ykdhws	arab	reading	0
6555	ykdhws	arab	reading	0
6556	ykdhws	arab	reading	0
6557	ykdhws	arab	reading	0
6558	ykdhws	arab	reading	0
6559	ykdhws	arab	reading	0
6560	ykdhws	arab	reading	0
6561	ykdhws	arab	reading	0
6562	ykdhws	arab	reading	0
6563	frhlng	jawa	reading	1
6564	frhlng	melayu	reading	1
6565	frhlng	indonesia	reading	1
6566	frhlng	arab	reading	1
6567	frhlng	inggris	reading	1
6568	frhlng	inggris	reading	1
6569	frhlng	inggris	reading	1
6570	frhlng	inggris	reading	1
6571	frhlng	inggris	reading	1
6572	frhlng	inggris	reading	1
6573	frhlng	inggris	reading	1
6574	frhlng	inggris	reading	1
6575	frhlng	inggris	reading	1
6576	frhlng	inggris	reading	1
6577	frhlng	inggris	reading	1
6578	bcdayw	indonesia	reading	1
6579	bcdayw	jawa	reading	1
6580	bcdayw	indonesia	reading	1
6581	bcdayw	indonesia	reading	1
6582	bcdayw	indonesia	reading	1
6583	bcdayw	indonesia	reading	1
6584	bcdayw	indonesia	reading	1
6585	bcdayw	indonesia	reading	1
6586	bcdayw	indonesia	reading	1
6587	bcdayw	indonesia	reading	1
6588	bcdayw	indonesia	reading	1
6589	bcdayw	indonesia	reading	1
6590	bcdayw	indonesia	reading	1
6591	bcdayw	indonesia	reading	1
6592	mzaira	indonesia	reading	1
6593	mzaira	indonesia	reading	1
6594	mzaira	indonesia	reading	1
6595	mzaira	indonesia	reading	1
6596	mzaira	indonesia	reading	1
6597	mzaira	indonesia	reading	1
6598	mzaira	indonesia	reading	1
6599	mzaira	indonesia	reading	1
6600	mzaira	indonesia	reading	1
6601	mzaira	indonesia	reading	1
6602	mzaira	indonesia	reading	1
6603	mzaira	indonesia	reading	1
6604	mzaira	indonesia	reading	1
6605	mzaira	indonesia	reading	1
6606	vuhhgw	indonesia	reading	2
6607	vuhhgw	bugis	reading	-1
6608	vuhhgw	mandar	reading	-1
6609	vuhhgw	mandar	reading	-1
6610	vuhhgw	mandar	reading	-1
6611	vuhhgw	mandar	reading	-1
6612	vuhhgw	mandar	reading	-1
6613	vuhhgw	mandar	reading	-1
6614	vuhhgw	mandar	reading	-1
6615	vuhhgw	mandar	reading	-1
6616	vuhhgw	mandar	reading	-1
6617	vuhhgw	mandar	reading	-1
6618	vuhhgw	mandar	reading	-1
6619	vuhhgw	mandar	reading	-1
6620	iyvjwo	indonesia	reading	1
6621	iyvjwo	jawa	reading	-1
6622	iyvjwo	arab	reading	0
6623	iyvjwo	inggris	reading	-1
6624	iyvjwo	inggris	reading	-1
6625	iyvjwo	inggris	reading	-1
6626	iyvjwo	inggris	reading	-1
6627	iyvjwo	inggris	reading	-1
6628	iyvjwo	inggris	reading	-1
6629	iyvjwo	inggris	reading	-1
6630	iyvjwo	inggris	reading	-1
6631	iyvjwo	inggris	reading	-1
6632	iyvjwo	inggris	reading	-1
6633	iyvjwo	inggris	reading	-1
6634	utetfu	jawa	reading	2
6635	utetfu	indonesia	reading	2
6636	utetfu	palembang	reading	0
6637	utetfu	inggris	reading	0
6638	utetfu	inggris	reading	0
6639	utetfu	inggris	reading	0
6640	utetfu	inggris	reading	0
6641	utetfu	inggris	reading	0
6642	utetfu	inggris	reading	0
6643	utetfu	inggris	reading	0
6644	utetfu	inggris	reading	0
6645	utetfu	inggris	reading	0
6646	utetfu	inggris	reading	0
6647	utetfu	inggris	reading	0
6648	vaaavh	jawa	reading	1
6649	vaaavh	indonesia	reading	1
6650	vaaavh	arab	reading	0
6651	vaaavh	inggris	reading	-1
6652	vaaavh	inggris	reading	-1
6653	vaaavh	inggris	reading	-1
6654	vaaavh	inggris	reading	-1
6655	vaaavh	inggris	reading	-1
6656	vaaavh	inggris	reading	-1
6657	vaaavh	inggris	reading	-1
6658	vaaavh	inggris	reading	-1
6659	vaaavh	inggris	reading	-1
6660	vaaavh	inggris	reading	-1
6661	vaaavh	inggris	reading	-1
6662	mjgkuz	sunda	reading	2
6663	mjgkuz	jawa	reading	-1
6664	mjgkuz	indonesia	reading	2
6665	mjgkuz	inggris	reading	-1
6666	mjgkuz	inggris	reading	-1
6667	mjgkuz	inggris	reading	-1
6668	mjgkuz	inggris	reading	-1
6669	mjgkuz	inggris	reading	-1
6670	mjgkuz	inggris	reading	-1
6671	mjgkuz	inggris	reading	-1
6672	mjgkuz	inggris	reading	-1
6673	mjgkuz	inggris	reading	-1
6674	mjgkuz	inggris	reading	-1
6675	mjgkuz	inggris	reading	-1
6676	zfznzz	bangka	reading	1
6677	zfznzz	indonesia	reading	1
6678	zfznzz	inggris	reading	-2
6679	zfznzz	jawa	reading	-2
6680	zfznzz	jawa	reading	-2
6681	zfznzz	jawa	reading	-2
6682	zfznzz	jawa	reading	-2
6683	zfznzz	jawa	reading	-2
6684	zfznzz	jawa	reading	-2
6685	zfznzz	jawa	reading	-2
6686	zfznzz	jawa	reading	-2
6687	zfznzz	jawa	reading	-2
6688	zfznzz	jawa	reading	-2
6689	zfznzz	jawa	reading	-2
6690	tynwxl	jawa	reading	-1
6691	tynwxl	indonesia	reading	1
6692	tynwxl	arab	reading	-1
6693	tynwxl	inggris	reading	-1
6694	tynwxl	inggris	reading	-1
6695	tynwxl	inggris	reading	-1
6696	tynwxl	inggris	reading	-1
6697	tynwxl	inggris	reading	-1
6698	tynwxl	inggris	reading	-1
6699	tynwxl	inggris	reading	-1
6700	tynwxl	inggris	reading	-1
6701	tynwxl	inggris	reading	-1
6702	tynwxl	inggris	reading	-1
6703	tynwxl	inggris	reading	-1
6704	swlbnj	jawa	reading	0
6705	swlbnj	indonesia	reading	1
6706	swlbnj	inggris	reading	0
6707	swlbnj	arab	reading	0
6708	swlbnj	arab	reading	0
6709	swlbnj	arab	reading	0
6710	swlbnj	arab	reading	0
6711	swlbnj	arab	reading	0
6712	swlbnj	arab	reading	0
6713	swlbnj	arab	reading	0
6714	swlbnj	arab	reading	0
6715	swlbnj	arab	reading	0
6716	swlbnj	arab	reading	0
6717	swlbnj	arab	reading	0
6718	bjlvxy	jawa ngoko	reading	1
6719	bjlvxy	indonesia	reading	1
6720	bjlvxy	indonesia	reading	1
6721	bjlvxy	indonesia	reading	1
6722	bjlvxy	indonesia	reading	1
6723	bjlvxy	indonesia	reading	1
6724	bjlvxy	indonesia	reading	1
6725	bjlvxy	indonesia	reading	1
6726	bjlvxy	indonesia	reading	1
6727	bjlvxy	indonesia	reading	1
6728	bjlvxy	indonesia	reading	1
6729	bjlvxy	indonesia	reading	1
6730	bjlvxy	indonesia	reading	1
6731	bjlvxy	indonesia	reading	1
6732	pylalb	jawa	reading	2
6733	pylalb	indonesia	reading	2
6734	pylalb	inggris	reading	-1
6735	pylalb	arab	reading	-1
6736	pylalb	arab	reading	-1
6737	pylalb	arab	reading	-1
6738	pylalb	arab	reading	-1
6739	pylalb	arab	reading	-1
6740	pylalb	arab	reading	-1
6741	pylalb	arab	reading	-1
6742	pylalb	arab	reading	-1
6743	pylalb	arab	reading	-1
6744	pylalb	arab	reading	-1
6745	pylalb	arab	reading	-1
6746	bfreap	jawa ngoko	reading	2
6747	bfreap	indonesia	reading	1
6748	bfreap	jawa krama	reading	0
6749	bfreap	daerah ngapak	reading	2
6750	bfreap	daerah ngapak	reading	2
6751	bfreap	daerah ngapak	reading	2
6752	bfreap	daerah ngapak	reading	2
6753	bfreap	daerah ngapak	reading	2
6754	bfreap	daerah ngapak	reading	2
6755	bfreap	daerah ngapak	reading	2
6756	bfreap	daerah ngapak	reading	2
6757	bfreap	daerah ngapak	reading	2
6758	bfreap	daerah ngapak	reading	2
6759	bfreap	daerah ngapak	reading	2
6760	apcmgo	tegal	reading	1
6761	apcmgo	indonesia	reading	1
6762	apcmgo	jawa krama	reading	-1
6763	apcmgo	jawa krama	reading	-1
6764	apcmgo	jawa krama	reading	-1
6765	apcmgo	jawa krama	reading	-1
6766	apcmgo	jawa krama	reading	-1
6767	apcmgo	jawa krama	reading	-1
6768	apcmgo	jawa krama	reading	-1
6769	apcmgo	jawa krama	reading	-1
6770	apcmgo	jawa krama	reading	-1
6771	apcmgo	jawa krama	reading	-1
6772	apcmgo	jawa krama	reading	-1
6773	apcmgo	jawa krama	reading	-1
6774	pzhfdy	jawa krama	reading	-1
6775	pzhfdy	jawa krama	reading	-1
6776	pzhfdy	jawa krama	reading	-1
6777	pzhfdy	jawa krama	reading	-1
6778	pzhfdy	jawa krama	reading	-1
6779	pzhfdy	jawa krama	reading	-1
6780	pzhfdy	jawa krama	reading	-1
6781	pzhfdy	jawa krama	reading	-1
6782	pzhfdy	jawa krama	reading	-1
6783	pzhfdy	jawa krama	reading	-1
6784	pzhfdy	jawa krama	reading	-1
6785	pzhfdy	jawa krama	reading	-1
6786	pzhfdy	jawa krama	reading	-1
6787	pzhfdy	jawa krama	reading	-1
6788	zuwais	jawa krama	reading	-1
6789	zuwais	jawa krama	reading	-1
6790	zuwais	jawa krama	reading	-1
6791	zuwais	jawa krama	reading	-1
6792	zuwais	jawa krama	reading	-1
6793	zuwais	jawa krama	reading	-1
6794	zuwais	jawa krama	reading	-1
6795	zuwais	jawa krama	reading	-1
6796	zuwais	jawa krama	reading	-1
6797	zuwais	jawa krama	reading	-1
6798	zuwais	jawa krama	reading	-1
6799	zuwais	jawa krama	reading	-1
6800	zuwais	jawa krama	reading	-1
6801	zuwais	jawa krama	reading	-1
6802	xcsixi	indonesia	reading	2
6803	xcsixi	batak	reading	2
6804	xcsixi	arab	reading	1
6805	xcsixi	jawa	reading	-2
6806	xcsixi	jawa	reading	-2
6807	xcsixi	jawa	reading	-2
6808	xcsixi	jawa	reading	-2
6809	xcsixi	jawa	reading	-2
6810	xcsixi	jawa	reading	-2
6811	xcsixi	jawa	reading	-2
6812	xcsixi	jawa	reading	-2
6813	xcsixi	jawa	reading	-2
6814	xcsixi	jawa	reading	-2
6815	xcsixi	jawa	reading	-2
6816	oovpzc	jawa	reading	1
6817	oovpzc	indonesia	reading	1
6818	oovpzc	inggris	reading	-1
6819	oovpzc	daerah banjar	reading	1
6820	oovpzc	daerah banjar	reading	1
6821	oovpzc	daerah banjar	reading	1
6822	oovpzc	daerah banjar	reading	1
6823	oovpzc	daerah banjar	reading	1
6824	oovpzc	daerah banjar	reading	1
6825	oovpzc	daerah banjar	reading	1
6826	oovpzc	daerah banjar	reading	1
6827	oovpzc	daerah banjar	reading	1
6828	oovpzc	daerah banjar	reading	1
6829	oovpzc	daerah banjar	reading	1
6830	gowzbp	jawa	reading	2
6831	gowzbp	jawa ngapak	reading	-1
6832	gowzbp	sunda	reading	-2
6833	gowzbp	jawa krama	reading	1
6834	gowzbp	jawa krama	reading	1
6835	gowzbp	jawa krama	reading	1
6836	gowzbp	jawa krama	reading	1
6837	gowzbp	jawa krama	reading	1
6838	gowzbp	jawa krama	reading	1
6839	gowzbp	jawa krama	reading	1
6840	gowzbp	jawa krama	reading	1
6841	gowzbp	jawa krama	reading	1
6842	gowzbp	jawa krama	reading	1
6843	gowzbp	jawa krama	reading	1
6844	gyrozg	madura	reading	1
6845	gyrozg	indonesia	reading	2
6846	gyrozg	jawa	reading	1
6847	gyrozg	inggris	reading	-1
6848	gyrozg	inggris	reading	-1
6849	gyrozg	inggris	reading	-1
6850	gyrozg	inggris	reading	-1
6851	gyrozg	inggris	reading	-1
6852	gyrozg	inggris	reading	-1
6853	gyrozg	inggris	reading	-1
6854	gyrozg	inggris	reading	-1
6855	gyrozg	inggris	reading	-1
6856	gyrozg	inggris	reading	-1
6857	gyrozg	inggris	reading	-1
6858	kcbykl	jawa	reading	1
6859	kcbykl	indonesia	reading	1
6860	kcbykl	inggris	reading	-1
6861	kcbykl	jepang	reading	-1
6862	kcbykl	jepang	reading	-1
6863	kcbykl	jepang	reading	-1
6864	kcbykl	jepang	reading	-1
6865	kcbykl	jepang	reading	-1
6866	kcbykl	jepang	reading	-1
6867	kcbykl	jepang	reading	-1
6868	kcbykl	jepang	reading	-1
6869	kcbykl	jepang	reading	-1
6870	kcbykl	jepang	reading	-1
6871	kcbykl	jepang	reading	-1
6872	gaklxb	jawa	reading	1
6873	gaklxb	indonesia	reading	2
6874	gaklxb	inggris	reading	-1
6875	gaklxb	arab	reading	-2
6876	gaklxb	arab	reading	-2
6877	gaklxb	arab	reading	-2
6878	gaklxb	arab	reading	-2
6879	gaklxb	arab	reading	-2
6880	gaklxb	arab	reading	-2
6881	gaklxb	arab	reading	-2
6882	gaklxb	arab	reading	-2
6883	gaklxb	arab	reading	-2
6884	gaklxb	arab	reading	-2
6885	gaklxb	arab	reading	-2
6886	quivqy	jawa	reading	1
6887	quivqy	indonesia	reading	1
6888	quivqy	inggris	reading	0
6889	quivqy	arab	reading	1
6890	quivqy	arab	reading	1
6891	quivqy	arab	reading	1
6892	quivqy	arab	reading	1
6893	quivqy	arab	reading	1
6894	quivqy	arab	reading	1
6895	quivqy	arab	reading	1
6896	quivqy	arab	reading	1
6897	quivqy	arab	reading	1
6898	quivqy	arab	reading	1
6899	quivqy	arab	reading	1
6900	umojts	jawa	reading	1
6901	umojts	inggris	reading	-1
6902	umojts	indonesia	reading	1
6903	umojts	arab	reading	-1
6904	umojts	arab	reading	-1
6905	umojts	arab	reading	-1
6906	umojts	arab	reading	-1
6907	umojts	arab	reading	-1
6908	umojts	arab	reading	-1
6909	umojts	arab	reading	-1
6910	umojts	arab	reading	-1
6911	umojts	arab	reading	-1
6912	umojts	arab	reading	-1
6913	umojts	arab	reading	-1
6914	vhqyou	jawa	reading	-1
6915	vhqyou	jawa ngoko	reading	0
6916	vhqyou	jawa krama alus	reading	1
6917	vhqyou	inggris	reading	0
6918	vhqyou	inggris	reading	0
6919	vhqyou	inggris	reading	0
6920	vhqyou	inggris	reading	0
6921	vhqyou	inggris	reading	0
6922	vhqyou	inggris	reading	0
6923	vhqyou	inggris	reading	0
6924	vhqyou	inggris	reading	0
6925	vhqyou	inggris	reading	0
6926	vhqyou	inggris	reading	0
6927	vhqyou	inggris	reading	0
6928	dkpjyp	jawa krama	reading	2
6929	dkpjyp	indonesia	reading	2
6930	dkpjyp	jawa ngoko	reading	2
6931	dkpjyp	inggris	reading	0
6932	dkpjyp	inggris	reading	0
